ts_ms,ped_x,ped_y,veh_x,veh_y,ped_speed_mps,veh_speed_mps,distance_m,rel_speed_mps,event_id,event_x,event_y,ttc,risk_score,risk_level,zone_id,zone_name,zone_type,zone_distance_m,zone_base_risk,zone_speed_limit_kmh,event_type
58000,3600,1400,3648.54,1423.68,1.2,10.42,54.008091986294055,9.22,E001528,3624.27,1411.84,5.86,39.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
58000,3600,1400,3573.66,1655.29,1.2,15.11,256.6452409455511,13.91,E001529,3586.83,1527.64,18.45,21.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
58000,3600,1400,3665.7,1420.67,1.2,0.0,68.87480598883731,-1.2,E001530,3632.85,1410.34,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
58000,3600,1400,3636.51,1289.0,1.2,15.87,116.85024646957325,14.67,E001531,3618.26,1344.5,7.97,36.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
58000,3600,1400,3699.06,1354.56,1.2,5.43,108.98475673230634,4.2299999999999995,E001532,3649.53,1377.28,25.76,6.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
58000,3600,1400,3623.12,1435.25,1.2,0.0,42.15562714513918,-1.2,E001533,3611.56,1417.62,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
58000,3600,1400,3928.71,1363.86,1.2,24.88,330.6907372455419,23.68,E001534,3764.36,1381.93,13.96,30.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
58000,3600,1400,3483.11,1578.36,1.2,13.76,213.24999812426714,12.56,E001535,3541.56,1489.18,16.98,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
58000,3600,1400,4028.88,1343.3,1.2,15.49,432.6117709910354,14.290000000000001,E001536,3814.44,1371.65,30.27,21.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
58000,3600,1400,3649.28,1388.46,1.2,6.99,50.61314058621554,5.79,E001537,3624.64,1394.23,8.74,29.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
58000,3600,1400,3615.0,1430.13,1.2,14.39,33.657345409286314,13.190000000000001,E001538,3607.5,1415.07,2.55,62.0,2,OUT,Outside Zone,Normal Area,,0,,Warning Approach
58000,3600,1400,3604.01,1352.59,1.2,11.19,47.579283306918455,9.99,E001539,3602.01,1376.3,4.76,44.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
58000,3600,1400,3488.97,1575.24,1.2,13.57,207.45293080600246,12.370000000000001,E001540,3544.48,1487.62,16.77,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
58000,3600,1400,3647.02,1408.17,1.2,0.0,47.72451466489732,-1.2,E001541,3623.51,1404.09,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
58000,3600,1400,3464.98,1374.73,1.2,7.34,137.36438148224596,6.14,E001542,3532.49,1387.37,22.37,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
58000,3600,1400,3542.75,1555.92,1.2,18.92,166.09819053800683,17.720000000000002,E001543,3571.38,1477.96,9.37,33.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
58000,3600,1400,3628.94,1253.24,1.2,11.49,149.58616647270563,10.290000000000001,E001544,3614.47,1326.62,14.54,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
58000,3600,1400,3642.31,1350.88,1.2,9.0,64.82985809023482,7.8,E001545,3621.15,1375.44,8.31,24.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
58000,3600,1400,4010.61,1353.57,1.2,9.68,413.22671380248414,8.48,E001546,3805.31,1376.78,48.73,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
58000,3600,1400,3591.51,1464.93,1.2,6.91,65.48270764102539,5.71,E001547,3595.76,1432.47,11.47,24.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
58000,3600,1400,3582.27,1471.51,1.2,4.72,73.6751857819171,3.5199999999999996,E001548,3591.14,1435.76,20.93,8.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
58000,3600,1400,3663.83,1334.98,1.2,6.2,91.11459433043638,5.0,E001549,3631.91,1367.49,18.22,16.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
58000,3600,1400,3765.55,1394.12,1.2,0.0,165.65438992070224,-1.2,E001550,3682.78,1397.06,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
58000,3600,1400,3511.08,1592.62,1.2,2.28,212.15379044457342,1.0799999999999998,E001551,3555.54,1496.31,196.44,3.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
58000,3600,1400,3554.72,1474.77,1.2,0.0,87.41184873917274,-1.2,E001552,3577.36,1437.38,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
58000,3600,1400,3635.66,1416.73,1.2,0.0,39.38944655615245,-1.2,E001553,3617.83,1408.37,9999.0,18.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
58000,3600,1400,3639.32,1414.35,1.2,0.0,41.856718696047,-1.2,E001554,3619.66,1407.17,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3471.0,1380.58,1.2,7.98,130.45357948327828,6.78,E001555,3535.5,1390.29,19.24,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3640.64,1410.24,1.2,0.0,41.91022786862403,-1.2,E001556,3620.32,1405.12,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3805.1,1164.45,1.2,27.8,312.3296535713507,26.6,E001557,3702.55,1282.22,11.74,38.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
59000,3600,1400,3894.22,1321.5,1.2,13.23,304.51216461744167,12.030000000000001,E001558,3747.11,1360.75,25.31,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3676.05,1419.04,1.2,7.34,78.39721997622125,6.14,E001559,3638.03,1409.52,12.77,16.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,4037.64,1344.79,1.2,7.38,441.10873228717645,6.18,E001560,3818.82,1372.39,71.38,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3627.32,1429.03,1.2,0.0,39.86380940151113,-1.2,E001561,3613.66,1414.51,9999.0,18.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3662.76,1385.58,1.2,0.0,64.39529485917453,-1.2,E001562,3631.38,1392.79,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3890.58,1371.69,1.2,23.3,291.9558057309358,22.1,E001563,3745.29,1385.85,13.21,30.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
59000,3600,1400,3767.95,1230.31,1.2,24.96,238.75070387330788,23.76,E001564,3683.97,1315.15,10.05,38.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
59000,3600,1400,3719.12,1410.2,1.2,21.06,119.5559049148137,19.86,E001565,3659.56,1405.1,6.02,42.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
59000,3600,1400,3641.18,1411.75,1.2,0.0,42.82353208225574,-1.2,E001566,3620.59,1405.88,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3658.35,1420.38,1.2,0.0,61.8066897673706,-1.2,E001567,3629.18,1410.19,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3616.98,1469.24,1.2,17.07,71.29164046366166,15.870000000000001,E001568,3608.49,1434.62,4.49,50.0,2,OUT,Outside Zone,Normal Area,,0,,Warning Approach
59000,3600,1400,3374.96,1738.81,1.2,5.65,406.73728339064263,4.45,E001569,3487.48,1569.4,91.4,6.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,4013.24,1346.5,1.2,17.48,416.68878986601,16.28,E001570,3806.62,1373.25,25.6,25.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
59000,3600,1400,3829.7,1086.75,1.2,23.65,388.4425987195533,22.45,E001571,3714.85,1243.38,17.3,30.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
59000,3600,1400,3873.46,1322.56,1.2,11.54,284.2135204384197,10.34,E001572,3736.73,1361.28,27.49,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3631.53,1422.8,1.2,0.0,38.90990747868736,-1.2,E001573,3615.77,1411.4,9999.0,18.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3640.84,1433.88,1.2,12.62,53.06373526241834,11.42,E001574,3620.42,1416.94,4.65,49.0,2,OUT,Outside Zone,Normal Area,,0,,Warning Approach
59000,3600,1400,3569.9,1670.24,1.2,15.44,271.91113916130763,14.24,E001575,3584.95,1535.12,19.09,21.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
59000,3600,1400,3665.7,1420.67,1.2,0.0,68.87480598883731,-1.2,E001576,3632.85,1410.34,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3637.72,1304.82,1.2,15.87,102.381789396357,14.67,E001577,3618.86,1352.41,6.98,36.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
59000,3600,1400,3693.02,1352.54,1.2,6.52,104.427831539298,5.319999999999999,E001578,3646.51,1376.27,19.63,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3623.12,1435.25,1.2,0.0,42.15562714513918,-1.2,E001579,3611.56,1417.62,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3952.87,1358.9,1.2,24.67,355.255467093752,23.470000000000002,E001580,3776.43,1379.45,15.14,30.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
59000,3600,1400,3490.47,1566.94,1.2,13.59,199.6641793111625,12.39,E001581,3545.23,1483.47,16.11,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,4041.06,1340.82,1.2,12.43,445.0125795974761,11.23,E001582,3820.53,1370.41,39.63,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3624.22,1416.45,1.2,16.52,29.278164218406726,15.32,E001583,3612.11,1408.22,1.91,73.0,3,OUT,Outside Zone,Normal Area,,0,,Near Miss
59000,3600,1400,3595.91,1363.0,1.2,13.27,37.22536903779466,12.07,E001584,3597.95,1381.5,3.08,57.0,2,OUT,Outside Zone,Normal Area,,0,,Warning Approach
59000,3600,1400,3482.04,1585.78,1.2,12.61,220.06537664975832,11.41,E001585,3541.02,1492.89,19.29,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3647.02,1408.17,1.2,0.0,47.72451466489732,-1.2,E001586,3623.51,1404.09,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3464.68,1371.95,1.2,3.18,138.1966168182132,1.9800000000000002,E001587,3532.34,1385.97,69.8,3.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3555.56,1539.59,1.2,20.94,146.49328209853167,19.740000000000002,E001588,3577.78,1469.8,7.42,42.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
59000,3600,1400,3627.53,1242.0,1.2,11.34,160.38048790298654,10.14,E001589,3613.77,1321.0,15.82,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3644.11,1362.14,1.2,11.4,58.129783244048,10.200000000000001,E001590,3622.06,1381.07,5.7,44.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
59000,3600,1400,3998.69,1356.02,1.2,12.16,401.10840990934116,10.96,E001591,3799.35,1378.01,36.6,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3596.13,1458.08,1.2,8.26,58.208790573245814,7.06,E001592,3598.07,1429.04,8.24,29.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
59000,3600,1400,3587.0,1473.93,1.2,5.43,75.06427179424315,4.2299999999999995,E001593,3593.5,1436.97,17.75,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3656.02,1333.48,1.2,7.95,86.96637741104314,6.75,E001594,3628.01,1366.74,12.88,16.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3767.82,1393.66,1.2,2.33,167.9397153742975,1.1300000000000001,E001595,3683.91,1396.83,148.62,3.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3513.19,1589.05,1.2,4.14,208.02855236721706,2.9399999999999995,E001596,3556.6,1494.53,70.76,3.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3553.24,1476.9,1.2,2.6,90.00059777579277,1.4000000000000001,E001597,3576.62,1438.45,64.29,8.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3579.33,1473.34,1.2,0.0,76.19714233486707,-1.2,E001598,3589.66,1436.67,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3635.66,1416.73,1.2,0.0,39.38944655615245,-1.2,E001599,3617.83,1408.37,9999.0,18.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
59000,3600,1400,3639.32,1414.35,1.2,0.0,41.856718696047,-1.2,E001600,3619.66,1407.17,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3468.5,1378.16,1.2,3.48,133.30129631777777,2.2800000000000002,E001601,3534.25,1389.08,58.47,3.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3640.64,1410.24,1.2,0.0,41.91022786862403,-1.2,E001602,3620.32,1405.12,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3789.81,1189.09,1.2,29.12,283.7443641731057,27.92,E001603,3694.9,1294.55,10.16,38.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
60000,3600,1400,3880.27,1324.42,1.2,14.25,290.28194794027405,13.05,E001604,3740.14,1362.21,22.24,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3673.3,1419.6,1.2,2.84,75.87522652354998,1.64,E001605,3636.65,1409.8,46.27,8.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,4029.0,1346.55,1.2,8.81,432.31690054866004,7.61,E001606,3814.5,1373.28,56.81,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3627.32,1429.03,1.2,0.0,39.86380940151113,-1.2,E001607,3613.66,1414.51,9999.0,18.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3662.76,1385.58,1.2,0.0,64.39529485917453,-1.2,E001608,3631.38,1392.79,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3914.26,1366.83,1.2,24.16,316.00569061331817,22.96,E001609,3757.13,1383.41,13.76,30.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
60000,3600,1400,3755.14,1251.46,1.2,24.75,214.78489518585786,23.55,E001610,3677.57,1325.73,9.12,38.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
60000,3600,1400,3703.11,1413.48,1.2,16.56,103.98741510394431,15.36,E001611,3651.56,1406.74,6.77,40.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
60000,3600,1400,3641.18,1411.75,1.2,0.0,42.82353208225574,-1.2,E001612,3620.59,1405.88,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3658.35,1420.38,1.2,0.0,61.8066897673706,-1.2,E001613,3629.18,1410.19,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3606.32,1485.04,1.2,19.06,85.2745214000055,17.86,E001614,3603.16,1442.52,4.77,50.0,2,OUT,Outside Zone,Normal Area,,0,,Warning Approach
60000,3600,1400,3379.11,1732.6,1.2,7.47,399.2682708405464,6.27,E001615,3489.56,1566.3,63.68,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,4027.06,1343.67,1.2,14.11,430.75899584338333,12.91,E001616,3813.53,1371.84,33.37,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3828.61,1062.61,1.2,24.07,407.54698403987743,22.87,E001617,3714.31,1231.3,17.82,30.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
60000,3600,1400,3885.69,1320.01,1.2,12.49,296.6768885504903,11.290000000000001,E001618,3742.85,1360.01,26.28,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3631.53,1422.8,1.2,0.0,38.90990747868736,-1.2,E001619,3615.77,1411.4,9999.0,18.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3632.35,1446.46,1.2,15.19,56.613197224675424,13.99,E001620,3616.18,1423.23,4.05,51.0,2,OUT,Outside Zone,Normal Area,,0,,Warning Approach
60000,3600,1400,3566.49,1684.61,1.2,14.76,286.57594490815165,13.56,E001621,3583.24,1542.3,21.13,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3665.7,1420.67,1.2,0.0,68.87480598883731,-1.2,E001622,3632.85,1410.34,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3638.84,1319.9,1.2,15.12,89.01997303976225,13.92,E001623,3619.42,1359.95,6.4,41.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
60000,3600,1400,3687.71,1356.58,1.2,6.9,97.86899662303692,5.7,E001624,3643.86,1378.29,17.17,16.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3623.12,1435.25,1.2,0.0,42.15562714513918,-1.2,E001625,3611.56,1417.62,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3976.46,1354.05,1.2,24.08,379.2539177121312,22.88,E001626,3788.23,1377.03,16.58,30.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
60000,3600,1400,3497.54,1555.84,1.2,13.16,186.5051130666395,11.96,E001627,3548.77,1477.92,15.59,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,4048.83,1339.24,1.2,7.93,452.9239963834991,6.7299999999999995,E001628,3824.41,1369.62,67.3,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3632.18,1403.3,1.2,14.58,32.348761954671296,13.38,E001629,3616.09,1401.65,2.42,62.0,2,OUT,Outside Zone,Normal Area,,0,,Warning Approach
60000,3600,1400,3591.08,1376.98,1.2,14.89,24.68778645403432,13.690000000000001,E001630,3595.54,1388.49,1.8,67.0,2,OUT,Outside Zone,Normal Area,,0,,Warning Approach
60000,3600,1400,3474.55,1597.14,1.2,13.61,233.67045619846766,12.41,E001631,3537.28,1498.57,18.83,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3647.02,1408.17,1.2,0.0,47.72451466489732,-1.2,E001632,3623.51,1404.09,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3466.95,1372.18,1.2,2.4,135.92738833656756,1.2,E001633,3533.47,1386.09,113.27,3.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3568.02,1520.87,1.2,22.47,125.02910581140688,21.27,E001634,3584.01,1460.43,5.88,45.0,2,OUT,Outside Zone,Normal Area,,0,,Warning Approach
60000,3600,1400,3626.51,1231.03,1.2,11.02,171.03695799446393,9.82,E001635,3613.26,1315.51,17.42,14.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3645.73,1372.73,1.2,10.72,53.24364563025339,9.520000000000001,E001636,3622.86,1386.37,5.59,39.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
60000,3600,1400,3983.9,1355.79,1.2,14.45,386.43723177250934,13.25,E001637,3791.95,1377.89,29.17,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3601.83,1449.65,1.2,10.18,49.683713629317296,8.98,E001638,3600.91,1424.83,5.53,39.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
60000,3600,1400,3588.46,1469.45,1.2,4.85,70.4022307885198,3.6499999999999995,E001639,3594.23,1434.72,19.29,8.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3649.45,1333.47,1.2,6.59,82.89477305596523,5.39,E001640,3624.72,1366.74,15.38,16.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3772.04,1392.79,1.2,4.3,172.1910151546822,3.0999999999999996,E001641,3686.02,1396.39,55.55,3.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3516.3,1584.05,1.2,5.89,202.1882600449392,4.6899999999999995,E001642,3558.15,1492.03,43.11,6.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3550.6,1480.71,1.2,4.63,94.62803020247233,3.4299999999999997,E001643,3575.3,1440.36,27.59,8.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3577.33,1472.05,1.2,2.39,75.53232023445325,1.1900000000000002,E001644,3588.66,1436.03,63.47,8.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3635.66,1416.73,1.2,0.0,39.38944655615245,-1.2,E001645,3617.83,1408.37,9999.0,18.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
60000,3600,1400,3639.32,1414.35,1.2,0.0,41.856718696047,-1.2,E001646,3619.66,1407.17,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
61000,3600,1400,3466.67,1376.38,1.2,2.55,135.40603125415046,1.3499999999999999,E001647,3533.34,1388.19,100.3,3.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
61000,3600,1400,3640.64,1410.24,1.2,0.0,41.91022786862403,-1.2,E001648,3620.32,1405.12,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
61000,3600,1400,3774.45,1213.86,1.2,29.25,255.10958841250945,28.05,E001649,3687.22,1306.93,9.09,38.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
61000,3600,1400,3866.47,1327.3,1.2,14.1,276.20925201737884,12.9,E001650,3733.23,1363.65,21.41,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
61000,3600,1400,3673.13,1419.64,1.2,0.18,75.72137412910584,-1.02,E001651,3636.57,1409.82,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
61000,3600,1400,4018.41,1348.7,1.2,10.81,421.54313907357084,9.610000000000001,E001652,3809.2,1374.35,43.87,14.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
61000,3600,1400,3627.32,1429.03,1.2,0.0,39.86380940151113,-1.2,E001653,3613.66,1414.51,9999.0,18.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
61000,3600,1400,3662.76,1385.58,1.2,0.0,64.39529485917453,-1.2,E001654,3631.38,1392.79,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
61000,3600,1400,3937.71,1362.02,1.2,23.94,339.83896848360405,22.740000000000002,E001655,3768.86,1381.01,14.94,30.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
61000,3600,1400,3742.23,1273.46,1.2,25.52,190.3726464069878,24.32,E001656,3671.11,1336.73,7.83,45.0,2,OUT,Outside Zone,Normal Area,,0,,Warning Approach
61000,3600,1400,3691.45,1415.88,1.2,12.06,92.81851593297519,10.860000000000001,E001657,3645.72,1407.94,8.55,32.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
61000,3600,1400,3641.18,1411.75,1.2,0.0,42.82353208225574,-1.2,E001658,3620.59,1405.88,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
61000,3600,1400,3658.35,1420.38,1.2,0.0,61.8066897673706,-1.2,E001659,3629.18,1410.19,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
61000,3600,1400,3594.7,1502.25,1.2,20.77,102.38726727479352,19.57,E001660,3597.35,1451.12,5.23,42.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
61000,3600,1400,3384.34,1724.78,1.2,9.41,389.8605955979649,8.21,E001661,3492.17,1562.39,47.49,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
61000,3600,1400,4036.47,1341.76,1.2,9.61,440.33845902896087,8.41,E001662,3818.23,1370.88,52.36,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
61000,3600,1400,3824.12,1039.58,1.2,23.41,424.4200169643275,22.21,E001663,3712.06,1219.79,19.11,30.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
61000,3600,1400,3897.06,1317.62,1.2,11.61,308.2711598576811,10.41,E001664,3748.53,1358.81,29.61,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
61000,3600,1400,3631.53,1422.8,1.2,0.0,38.90990747868736,-1.2,E001665,3615.77,1411.4,9999.0,18.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
61000,3600,1400,3622.48,1461.09,1.2,17.65,65.09484234561131,16.45,E001666,3611.24,1430.55,3.96,50.0,2,OUT,Outside Zone,Normal Area,,0,,Warning Approach
61000,3600,1400,3665.7,1420.67,1.2,0.0,68.87480598883731,-1.2,E001667,3632.85,1410.34,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
61000,3600,1400,3640.19,1335.69,1.2,15.85,75.83542839596805,14.65,E001668,3620.1,1367.85,5.18,41.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
61000,3600,1400,3682.19,1364.2,1.2,9.4,89.64840266284729,8.200000000000001,E001669,3641.1,1382.1,10.93,24.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
61000,3600,1400,3623.12,1435.25,1.2,0.0,42.15562714513918,-1.2,E001670,3611.56,1417.62,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
61000,3600,1400,3996.38,1349.96,1.2,20.33,399.52610177559126,19.13,E001671,3798.19,1374.98,20.88,27.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
61000,3600,1400,3505.19,1543.83,1.2,14.24,172.2672487735262,13.040000000000001,E001672,3552.6,1471.91,13.21,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
61000,3600,1400,4051.88,1340.05,1.2,3.43,455.839376206137,2.2300000000000004,E001673,3825.94,1370.03,204.41,7.0,0,Z02,Middle Gate,Intersection,29.44,4,15.0,Normal
61000,3600,1400,3641.51,1397.1,1.2,10.08,41.61117758487518,8.88,E001674,3620.76,1398.55,4.69,44.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
61000,3600,1400,3590.28,1390.8,1.2,13.91,13.383512244549147,12.71,E001675,3595.14,1395.4,1.05,74.0,3,OUT,Outside Zone,Normal Area,,0,,Near Miss
61000,3600,1400,3466.97,1608.52,1.2,13.67,247.34100205990927,12.47,E001676,3533.48,1504.26,19.83,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
61000,3600,1400,3647.02,1408.17,1.2,0.0,47.72451466489732,-1.2,E001677,3623.51,1404.09,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
61000,3600,1400,3469.97,1375.12,1.2,4.22,132.3888790646709,3.0199999999999996,E001678,3534.98,1387.56,43.84,3.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
61000,3600,1400,3580.63,1501.75,1.2,22.89,103.57731122210113,21.69,E001679,3590.32,1450.88,4.78,50.0,2,OUT,Outside Zone,Normal Area,,0,,Warning Approach
61000,3600,1400,3625.66,1219.45,1.2,11.61,182.3643005086247,10.41,E001680,3612.83,1309.72,17.52,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
