ts_ms,ped_x,ped_y,veh_x,veh_y,ped_speed_mps,veh_speed_mps,distance_m,rel_speed_mps,scenario,ttc,risk_score,risk_level,event_type,event_id,event_x,event_y,zone_id,zone_name,zone_type,zone_distance_m,zone_base_risk,zone_speed_limit_kmh,onnx_risk_level,onnx_confidence,prob_level_0,logit_level_0,prob_level_1,logit_level_1,prob_level_2,logit_level_2,prob_level_3,logit_level_3
42000,3600,1400,3765.1,1397.48,1.2,19.72,165.11923086061165,18.52,scenario_000,8.92,33.0,1,Caution Approach,E000838,3682.55,1398.74,OUT,Outside Zone,Normal Area,,0,,1,0.9987664,0.0007043244,-0.803167,0.9987664,6.4538703,0.00034064165,-1.5295751,0.00018853562,-2.1211195
42000,3600,1400,3619.02,1441.33,1.2,12.62,45.49647568768369,11.42,scenario_000,3.98,49.0,2,Warning Approach,E000839,3609.51,1420.66,OUT,Outside Zone,Normal Area,,0,,2,0.97559845,0.00019201632,-5.49845,0.0074527934,-1.8396857,0.97559845,3.0347762,0.016756771,-1.0294725
42000,3600,1400,3662.76,1385.58,1.2,0.0,64.39529485917453,-1.2,scenario_000,9999.0,5.0,0,Normal,E000840,3631.38,1392.79,OUT,Outside Zone,Normal Area,,0,,0,0.99960786,0.99960786,7.8053217,0.0001113121,-1.2974584,5.4471173e-05,-2.0121248,0.00022637936,-0.5875845
42000,3600,1400,3653.32,1406.35,1.2,4.11,53.696786682258896,2.91,scenario_000,18.45,13.0,0,Normal,E000841,3626.66,1403.17,OUT,Outside Zone,Normal Area,,0,,0,0.9967751,0.9967751,7.428038,0.0030291483,1.6317943,3.077176e-05,-2.9576447,0.0001649498,-1.2786008
42000,3600,1400,3809.9,967.53,1.2,7.29,480.7164558240128,6.09,scenario_000,78.94,11.0,0,Normal,E000842,3704.95,1183.76,OUT,Outside Zone,Normal Area,,0,,0,0.9991837,0.9991837,7.720934,0.0005822564,0.27315104,2.8533574e-05,-2.7426789,0.00020550698,-0.76827955
42000,3600,1400,4050.2,1342.24,1.2,3.98,453.8901382493343,2.78,scenario_000,163.27,7.0,0,Normal,E000843,3825.1,1371.12,Z02,Middle Gate,Intersection,29.52,4,15.0,0,0.9987702,0.9987702,7.624372,0.00093358464,0.64912355,2.9767349e-05,-2.796496,0.00026648835,-0.60457796
42000,3600,1400,3750.56,1252.95,1.2,26.92,210.45668461704884,25.72,scenario_000,8.18,38.0,1,Caution Approach,E000844,3675.28,1326.47,OUT,Outside Zone,Normal Area,,0,,1,0.99767536,0.00026635668,-2.4739404,0.99767536,5.7544065,0.0019473762,-0.48453832,0.000110887006,-3.3502645
42000,3600,1400,3641.18,1411.75,1.2,0.0,42.82353208225574,-1.2,scenario_000,9999.0,10.0,0,Normal,E000845,3620.59,1405.88,OUT,Outside Zone,Normal Area,,0,,0,0.99958056,0.99958056,7.8141947,0.00022693453,-0.57623446,5.015801e-05,-2.0857182,0.00014243383,-1.0420187
42000,3600,1400,3658.35,1420.38,1.2,0.0,61.8066897673706,-1.2,scenario_000,9999.0,5.0,0,Normal,E000846,3629.18,1410.19,OUT,Outside Zone,Normal Area,,0,,0,0.9996277,0.9996277,7.812323,0.00011198597,-1.2844411,5.897516e-05,-1.9256985,0.00020126242,-0.69820595
42000,3600,1400,3649.46,1382.31,1.2,3.91,52.528351392367206,2.71,scenario_000,19.38,13.0,0,Normal,E000847,3624.73,1391.15,OUT,Outside Zone,Normal Area,,0,,0,0.9976853,0.9976853,7.5280533,0.0021308598,1.3791411,3.0037787e-05,-2.8826835,0.00015379193,-1.249539
42000,3600,1400,3454.17,1626.75,1.2,11.72,269.5959039006342,10.52,scenario_000,25.63,19.0,0,Normal,E000848,3527.09,1513.38,OUT,Outside Zone,Normal Area,,0,,0,0.9867235,0.9867235,6.7741327,0.012931601,2.439417,7.4700525e-05,-2.714525,0.00027015485,-1.4290166
42000,3600,1400,3702.28,1410.39,1.2,11.54,102.80637382964171,10.34,scenario_000,9.94,27.0,1,Caution Approach,E000849,3651.14,1405.2,OUT,Outside Zone,Normal Area,,0,,1,0.9976094,0.0021241007,0.5746478,0.9976094,6.726661,0.00010706318,-2.4130368,0.00015951863,-2.014295
42000,3600,1400,3692.6,1338.16,1.2,2.59,111.35055276019052,1.39,scenario_000,80.11,3.0,0,Normal,E000850,3646.3,1369.08,OUT,Outside Zone,Normal Area,,0,,0,0.99956864,0.99956864,7.819502,0.00020908372,-0.6528426,4.217869e-05,-2.2536616,0.00018006051,-0.8022844
42000,3600,1400,3695.93,1346.69,1.2,4.9,109.74753300188556,3.7,scenario_000,29.66,3.0,0,Normal,E000851,3647.97,1373.35,OUT,Outside Zone,Normal Area,,0,,0,0.99955994,0.99955994,7.81906,0.00022902791,-0.56216705,4.190964e-05,-2.2604947,0.0001690878,-0.86559224
42000,3600,1400,3631.53,1422.8,1.2,0.0,38.90990747868736,-1.2,scenario_000,9999.0,18.0,0,Normal,E000852,3615.77,1411.4,OUT,Outside Zone,Normal Area,,0,,0,0.9986708,0.9986708,7.308147,0.001090369,0.48823807,0.00012035038,-1.7156259,0.00011845887,-1.7314677
42000,3600,1400,3644.0,1361.43,1.2,10.76,58.51192100760319,9.56,scenario_000,6.12,39.0,1,Caution Approach,E000853,3622.0,1380.72,OUT,Outside Zone,Normal Area,,0,,1,0.99899226,0.00026003082,-1.9530109,0.99899226,6.3006916,0.0006634179,-1.0164055,8.4291656e-05,-3.0795276
42000,3600,1400,3601.95,1354.73,1.2,12.87,45.31197854872372,11.67,scenario_000,3.88,49.0,2,Warning Approach,E000854,3600.97,1377.37,OUT,Outside Zone,Normal Area,,0,,2,0.96863616,0.00029834782,-4.96763,0.028797776,-0.39783654,0.96863616,3.1177545,0.002267747,-2.9393477
42000,3600,1400,3648.37,1616.78,1.2,14.93,222.11084012267384,13.73,scenario_000,16.18,22.0,1,Caution Approach,E000855,3624.18,1508.39,Z01,Main Gate,Entrance,27.97,3,20.0,1,0.9973488,0.002223044,0.4448175,0.9973488,6.5510406,0.00020921032,-1.9184753,0.00021885883,-1.8733879
42000,3600,1400,3666.02,1420.64,1.2,2.14,69.17116451238913,0.9400000000000002,scenario_000,73.59,8.0,0,Normal,E000856,3633.01,1410.32,OUT,Outside Zone,Normal Area,,0,,0,0.99939704,0.99939704,7.8044543,0.00043541187,0.065839425,3.7095448e-05,-2.396959,0.00013048261,-1.139213
42000,3600,1400,3627.86,1245.61,1.2,15.83,156.88356096162542,14.63,scenario_000,10.72,29.0,1,Caution Approach,E000857,3613.93,1322.8,OUT,Outside Zone,Normal Area,,0,,1,0.9978586,0.0019067125,0.38935933,0.9978586,6.6495905,0.00012000492,-2.3762434,0.00011471356,-2.4213383
42000,3600,1400,3521.54,1524.12,1.2,12.94,146.8391841437427,11.74,scenario_000,12.51,19.0,0,Normal,E000858,3560.77,1462.06,OUT,Outside Zone,Normal Area,,0,,0,0.81301063,0.81301063,5.6210303,0.18644701,4.148433,0.00015530383,-2.9420853,0.00038705603,-2.0288994
42000,3600,1400,3640.77,1361.5,1.2,10.92,56.07533236638013,9.72,scenario_000,5.77,39.0,1,Caution Approach,E000859,3620.39,1380.75,OUT,Outside Zone,Normal Area,,0,,1,0.99908316,0.00025557046,-1.9673831,0.99908316,6.303712,0.0005933985,-1.1250155,6.7910536e-05,-3.2926903
42000,3600,1400,3882.85,1323.88,1.2,12.9,292.9135997184152,11.7,scenario_000,25.04,19.0,0,Normal,E000860,3741.43,1361.94,OUT,Outside Zone,Normal Area,,0,,0,0.9845005,0.9845005,6.9304714,0.015234781,2.7619183,3.7223053e-05,-3.2524898,0.00022745653,-1.4424596
42000,3600,1400,3601.67,1467.02,1.2,6.77,67.04080324697786,5.569999999999999,scenario_000,12.04,16.0,0,Normal,E000861,3600.84,1433.51,OUT,Outside Zone,Normal Area,,0,,0,0.9856477,0.9856477,6.8949156,0.014123423,2.6494513,4.9867034e-05,-2.9967787,0.00017904594,-1.7184961
42000,3600,1400,3681.6,1411.37,1.2,7.01,82.38832987747708,5.81,scenario_000,14.18,16.0,0,Normal,E000862,3640.8,1405.68,OUT,Outside Zone,Normal Area,,0,,0,0.98862773,0.98862773,7.027903,0.0111765815,2.5454059,4.287452e-05,-3.017892,0.00015285012,-1.7467122
42000,3600,1400,3656.88,1410.18,1.2,5.87,57.78379357570783,4.67,scenario_000,12.37,16.0,0,Normal,E000863,3628.44,1405.09,OUT,Outside Zone,Normal Area,,0,,0,0.98160607,0.98160607,6.8270917,0.018173156,2.8378472,5.1095016e-05,-3.036167,0.0001697249,-1.835675
42000,3600,1400,3374.82,1739.0,1.2,3.09,406.97301188162334,1.89,scenario_000,215.33,3.0,0,Normal,E000864,3487.41,1569.5,OUT,Outside Zone,Normal Area,,0,,0,0.99948883,0.99948883,7.664998,0.00026935877,-0.5539574,5.914212e-05,-2.070058,0.00018261776,-0.94260633
42000,3600,1400,3768.08,1393.6,1.2,2.59,168.20180260627404,1.39,scenario_000,121.01,3.0,0,Normal,E000865,3684.04,1396.8,OUT,Outside Zone,Normal Area,,0,,0,0.9995919,0.9995919,7.820407,0.0001985724,-0.70354205,4.6589095e-05,-2.153329,0.00016300258,-0.9009294
42000,3600,1400,3584.82,1471.92,1.2,0.0,73.50454951906042,-1.2,scenario_000,9999.0,5.0,0,Normal,E000866,3592.41,1435.96,OUT,Outside Zone,Normal Area,,0,,0,0.9996358,0.9996358,7.8193173,0.00014685218,-1.0064027,6.527585e-05,-1.817207,0.00015209081,-0.9713516
42000,3600,1400,3635.66,1416.73,1.2,0.0,39.38944655615245,-1.2,scenario_000,9999.0,18.0,0,Normal,E000867,3617.83,1408.37,OUT,Outside Zone,Normal Area,,0,,0,0.9987515,0.9987515,7.385257,0.0010390711,0.5170781,0.00011616088,-1.6740284,9.3169e-05,-1.894589
42000,3600,1400,3639.32,1414.35,1.2,0.0,41.856718696047,-1.2,scenario_000,9999.0,10.0,0,Normal,E000868,3619.66,1407.17,OUT,Outside Zone,Normal Area,,0,,0,0.99963725,0.99963725,7.891018,0.00018383756,-0.7100768,5.93515e-05,-1.840652,0.00011953677,-1.1405061
42000,3600,1400,3635.29,1399.44,1.2,12.92,35.29444290536397,11.72,scenario_000,3.01,57.0,2,Warning Approach,E000869,3617.64,1399.72,OUT,Outside Zone,Normal Area,,0,,2,0.985592,0.00034259623,-4.4266562,0.001435498,-2.9939418,0.985592,3.5377886,0.012629854,-0.8193905
43000,3600,1400,3582.19,1431.77,1.2,14.16,36.42154582112073,12.96,scenario_000,2.81,62.0,2,Warning Approach,E000870,3591.1,1415.88,OUT,Outside Zone,Normal Area,,0,,2,0.844164,0.000681818,-4.151822,0.00048113716,-4.5004325,0.844164,2.9695172,0.15467308,1.2724842
43000,3600,1400,3640.64,1410.24,1.2,0.0,41.91022786862403,-1.2,scenario_000,9999.0,10.0,0,Normal,E000871,3620.32,1405.12,OUT,Outside Zone,Normal Area,,0,,0,0.9996375,0.9996375,7.9247293,0.00018300967,-0.6808793,5.0702027e-05,-1.9644525,0.00012880392,-1.032127
43000,3600,1400,3810.99,979.71,1.2,10.19,470.2770079431907,8.99,scenario_000,52.31,14.0,0,Normal,E000872,3705.49,1189.86,OUT,Outside Zone,Normal Area,,0,,0,0.9987896,0.9987896,7.653379,0.0009869117,0.7336603,2.7493337e-05,-2.8469765,0.00019596308,-0.88299376
43000,3600,1400,4096.12,1297.31,1.2,11.28,506.63625067695256,10.08,scenario_000,50.26,19.0,0,Normal,E000873,3848.06,1348.65,OUT,Outside Zone,Normal Area,,0,,0,0.9970745,0.9970745,7.3513165,0.0025811703,1.394734,2.964101e-05,-3.0721056,0.00031471957,-0.7095824
43000,3600,1400,4004.98,1351.46,1.2,12.69,407.8785750686104,11.49,scenario_000,35.5,19.0,0,Normal,E000874,3802.49,1375.73,OUT,Outside Zone,Normal Area,,0,,0,0.99109167,0.99109167,7.0426836,0.008520846,2.2863925,3.492289e-05,-3.2107365,0.00035245297,-0.8989616
43000,3600,1400,3786.17,1393.15,1.2,21.51,186.29597794906903,20.31,scenario_000,9.17,38.0,1,Caution Approach,E000875,3693.09,1396.58,OUT,Outside Zone,Normal Area,,0,,1,0.98229563,0.00048784967,-3.0135305,0.98229563,4.5941095,0.016319714,0.49659097,0.0008968159,-2.4046874
43000,3600,1400,3623.61,1434.53,1.2,8.21,41.83004900786042,7.010000000000001,scenario_000,5.97,36.0,1,Caution Approach,E000876,3611.81,1417.26,OUT,Outside Zone,Normal Area,,0,,1,0.99900645,0.00020917667,-2.257967,0.99900645,6.2133703,0.00056945934,-1.2564586,0.00021491929,-2.2308834
43000,3600,1400,3662.76,1385.58,1.2,0.0,64.39529485917453,-1.2,scenario_000,9999.0,5.0,0,Normal,E000877,3631.38,1392.79,OUT,Outside Zone,Normal Area,,0,,0,0.99960536,0.99960536,7.801729,0.00010289949,-1.3796339,5.6941502e-05,-1.9713624,0.00023470739,-0.55504686
43000,3600,1400,3656.54,1407.86,1.2,0.72,57.08372097191978,-0.48,scenario_000,9999.0,10.0,0,Normal,E000878,3628.27,1403.93,OUT,Outside Zone,Normal Area,,0,,0,0.9996158,0.9996158,7.8516555,0.0001437777,-0.9952021,5.093321e-05,-2.032956,0.00018944497,-0.71937215
43000,3600,1400,3811.81,965.56,1.2,3.3,483.3234834973364,2.1,scenario_000,230.15,3.0,0,Normal,E000879,3705.9,1182.78,OUT,Outside Zone,Normal Area,,0,,0,0.99948704,0.99948704,7.8136783,0.0002624768,-0.43115667,3.4038534e-05,-2.4738257,0.00021636201,-0.6243662
43000,3600,1400,4044.48,1343.4,1.2,5.83,448.0692250088149,4.63,scenario_000,96.78,6.0,0,Normal,E000880,3822.24,1371.7,OUT,Outside Zone,Normal Area,,0,,0,0.9995204,0.9995204,7.8381596,0.00023708549,-0.5084507,3.663407e-05,-2.375893,0.00020590272,-0.64946735
43000,3600,1400,3736.42,1276.78,1.2,27.74,183.83031523663345,26.54,scenario_000,6.93,45.0,2,Warning Approach,E000881,3668.21,1338.39,OUT,Outside Zone,Normal Area,,0,,2,0.9668005,0.00036163078,-4.8405185,0.02937038,-0.44339994,0.9668005,3.0506055,0.003467511,-2.5799499
43000,3600,1400,3641.18,1411.75,1.2,0.0,42.82353208225574,-1.2,scenario_000,9999.0,10.0,0,Normal,E000882,3620.59,1405.88,OUT,Outside Zone,Normal Area,,0,,0,0.99961287,0.99961287,7.8168015,0.00017161816,-0.8530501,5.5636403e-05,-1.9794838,0.00015993566,-0.92355037
43000,3600,1400,3658.35,1420.38,1.2,0.0,61.8066897673706,-1.2,scenario_000,9999.0,5.0,0,Normal,E000883,3629.18,1410.19,OUT,Outside Zone,Normal Area,,0,,0,0.99962366,0.99962366,7.8070955,0.000106320105,-1.3415846,6.142208e-05,-1.8902688,0.00020860824,-0.66758037
43000,3600,1400,3649.77,1382.75,1.2,0.54,52.67461817611969,-0.6599999999999999,scenario_000,9999.0,10.0,0,Normal,E000884,3624.89,1391.38,OUT,Outside Zone,Normal Area,,0,,0,0.9996345,0.9996345,7.8867493,0.00014475033,-0.95338565,5.1559826e-05,-1.9856534,0.0001690646,-0.7981145
43000,3600,1400,3447.67,1636.35,1.2,11.59,281.1863286150305,10.39,scenario_000,27.06,19.0,0,Normal,E000885,3523.84,1518.17,OUT,Outside Zone,Normal Area,,0,,0,0.9846001,0.9846001,6.671198,0.015006416,2.48744,8.4620326e-05,-2.6906188,0.00030883597,-1.3959827
43000,3600,1400,3716.28,1407.52,1.2,14.09,116.52291105186158,12.89,scenario_000,9.04,27.0,1,Caution Approach,E000886,3658.14,1403.76,OUT,Outside Zone,Normal Area,,0,,1,0.9972709,0.0024530613,0.6875987,0.9972709,6.6952844,0.00010739851,-2.440947,0.00016866293,-1.9895912
43000,3600,1400,3695.24,1334.11,1.2,4.84,115.81083584880982,3.64,scenario_000,31.82,3.0,0,Normal,E000887,3647.62,1367.05,OUT,Outside Zone,Normal Area,,0,,0,0.99954295,0.99954295,7.822394,0.00024380688,-0.49628326,3.9844737e-05,-2.307669,0.00017348185,-0.83658653
43000,3600,1400,3698.98,1350.8,1.2,5.39,110.53361660599008,4.19,scenario_000,26.38,6.0,0,Normal,E000888,3649.49,1375.4,OUT,Outside Zone,Normal Area,,0,,0,0.99948776,0.99948776,7.8237824,0.00032127317,-0.21892405,3.703303e-05,-2.3794053,0.00015399382,-0.9543033
43000,3600,1400,3631.53,1422.8,1.2,0.0,38.90990747868736,-1.2,scenario_000,9999.0,18.0,0,Normal,E000889,3615.77,1411.4,OUT,Outside Zone,Normal Area,,0,,0,0.99926704,0.99926704,7.4476166,0.00047521884,-0.20338538,0.000120434175,-1.5760576,0.00013731656,-1.4448717
43000,3600,1400,3645.24,1369.46,1.2,8.13,54.58341506355184,6.930000000000001,scenario_000,7.88,36.0,1,Caution Approach,E000890,3622.62,1384.73,OUT,Outside Zone,Normal Area,,0,,1,0.99918836,0.00033872158,-1.528628,0.99918836,6.460892,0.00034649365,-1.5059421,0.00012636767,-2.5146108
43000,3600,1400,3593.71,1367.65,1.2,15.45,32.95582801265952,14.25,scenario_000,2.31,64.0,2,Warning Approach,E000891,3596.86,1383.83,OUT,Outside Zone,Normal Area,,0,,2,0.631617,0.0010487259,-3.8549416,0.0002583566,-5.255932,0.631617,2.5457659,0.3670759,2.0030513
43000,3600,1400,3660.96,1611.13,1.2,13.81,219.7544049615389,12.61,scenario_000,17.43,19.0,0,Normal,E000892,3630.48,1505.57,OUT,Outside Zone,Normal Area,,0,,0,0.90523857,0.90523857,6.0499525,0.09426637,3.7878785,0.0001146216,-2.9243646,0.00038036436,-1.7248715
43000,3600,1400,3665.82,1420.66,1.2,0.2,68.98628849271444,-1.0,scenario_000,9999.0,5.0,0,Normal,E000893,3632.91,1410.33,OUT,Outside Zone,Normal Area,,0,,0,0.99964166,0.99964166,7.8452454,0.000111360576,-1.2571336,6.0447266e-05,-1.8681351,0.00018666647,-0.74058354
43000,3600,1400,3626.38,1229.58,1.2,16.1,172.44964714373884,14.900000000000002,scenario_000,11.57,29.0,1,Caution Approach,E000894,3613.19,1314.79,OUT,Outside Zone,Normal Area,,0,,1,0.9977475,0.0019993894,0.44244292,0.9977475,6.6551013,0.00011617344,-2.4030702,0.00013688955,-2.23898
43000,3600,1400,3514.43,1535.28,1.2,13.23,160.07155681132116,12.03,scenario_000,13.31,19.0,0,Normal,E000895,3557.22,1467.64,OUT,Outside Zone,Normal Area,,0,,0,0.8631707,0.8631707,5.825347,0.1362927,3.9795392,0.00013377529,-2.9468591,0.00040285915,-1.8444337
43000,3600,1400,3638.88,1349.7,1.2,11.95,63.57471509963693,10.75,scenario_000,5.91,39.0,1,Caution Approach,E000896,3619.44,1374.85,OUT,Outside Zone,Normal Area,,0,,1,0.9987804,0.00023776168,-2.1162624,0.9987804,6.2267594,0.0009150734,-0.7685263,6.664125e-05,-3.3882067
43000,3600,1400,3870.24,1326.51,1.2,12.88,280.054347761287,11.68,scenario_000,23.98,19.0,0,Normal,E000897,3735.12,1363.26,OUT,Outside Zone,Normal Area,,0,,0,0.97970366,0.97970366,6.848111,0.019986043,2.9558952,3.923236e-05,-3.2773929,0.0002710192,-1.3447049
43000,3600,1400,3606.76,1459.48,1.2,9.1,59.86291005288671,7.899999999999999,scenario_000,7.58,36.0,1,Caution Approach,E000898,3603.38,1429.74,OUT,Outside Zone,Normal Area,,0,,1,0.9992111,0.0003136387,-1.4904867,0.9992111,6.575993,0.0003844039,-1.2870347,9.08514e-05,-2.7295036
43000,3600,1400,3690.18,1409.6,1.2,8.89,90.68953853670206,7.69,scenario_000,11.79,24.0,1,Caution Approach,E000899,3645.09,1404.8,OUT,Outside Zone,Normal Area,,0,,1,0.99704,0.002666781,0.714998,0.99704,6.638917,9.524361e-05,-2.617191,0.00019802955,-1.8852133
43000,3600,1400,3660.24,1414.01,1.2,5.4,61.84769761276465,4.2,scenario_000,14.73,11.0,0,Normal,E000900,3630.12,1407.01,OUT,Outside Zone,Normal Area,,0,,0,0.99905473,0.99905473,7.758766,0.00077870145,0.60182893,3.11004e-05,-2.6185784,0.00013555575,-1.146416
43000,3600,1400,3377.77,1734.61,1.2,5.29,401.68398648688986,4.09,scenario_000,98.21,6.0,0,Normal,E000901,3488.89,1567.3,OUT,Outside Zone,Normal Area,,0,,0,0.99943227,0.99943227,7.69308,0.00032215516,-0.34682897,5.3239695e-05,-2.1470582,0.00019225373,-0.8630463
43000,3600,1400,3772.97,1392.6,1.2,4.99,173.12822098086704,3.79,scenario_000,45.68,3.0,0,Normal,E000902,3686.48,1396.3,OUT,Outside Zone,Normal Area,,0,,0,0.9995876,0.9995876,7.8397856,0.00019917123,-0.68114746,4.4163146e-05,-2.1874216,0.00016911005,-0.84476244
43000,3600,1400,3587.56,1473.58,1.2,0.0,74.62419178791815,-1.2,scenario_000,9999.0,5.0,0,Normal,E000903,3593.78,1436.79,OUT,Outside Zone,Normal Area,,0,,0,0.9996375,0.9996375,7.8213773,0.00014463293,-1.0195717,6.392477e-05,-1.8360642,0.00015399573,-0.95684606
43000,3600,1400,3546.05,1530.8,1.2,0.0,141.4893723924167,-1.2,scenario_000,9999.0,0.0,0,Normal,E000904,3573.03,1465.4,OUT,Outside Zone,Normal Area,,0,,0,0.9996092,0.9996092,7.7574635,0.00011955051,-1.2739172,6.993713e-05,-1.8100599,0.0002014342,-0.7521936
43000,3600,1400,3635.66,1416.73,1.2,0.0,39.38944655615245,-1.2,scenario_000,9999.0,18.0,0,Normal,E000905,3617.83,1408.37,OUT,Outside Zone,Normal Area,,0,,0,0.9990477,0.9990477,7.44383,0.0007376684,0.2327666,0.000112672264,-1.6462445,0.00010189833,-1.7467521
43000,3600,1400,3639.32,1414.35,1.2,0.0,41.856718696047,-1.2,scenario_000,9999.0,10.0,0,Normal,E000906,3619.66,1407.17,OUT,Outside Zone,Normal Area,,0,,0,0.9996419,0.9996419,7.8884315,0.00017505954,-0.7615949,6.0629256e-05,-1.8219434,0.00012237173,-1.1196575
43000,3600,1400,3644.5,1396.66,1.2,8.88,44.62516778679941,7.680000000000001,scenario_000,5.81,36.0,1,Caution Approach,E000907,3622.25,1398.33,OUT,Outside Zone,Normal Area,,0,,1,0.99911934,0.00037307647,-1.4121062,0.99911934,6.48074,0.00042745107,-1.2760497,8.013875e-05,-2.9501295
44000,3600,1400,3574.87,1443.58,1.2,13.9,50.30639422578405,12.7,scenario_000,3.96,49.0,2,Warning Approach,E000908,3587.43,1421.79,OUT,Outside Zone,Normal Area,,0,,2,0.98669237,0.000361326,-4.4713273,0.010705706,-1.0825756,0.98669237,3.4410057,0.0022405414,-2.646635
44000,3600,1400,3640.64,1410.24,1.2,0.0,41.91022786862403,-1.2,scenario_000,9999.0,10.0,0,Normal,E000909,3620.32,1405.12,OUT,Outside Zone,Normal Area,,0,,0,0.9996494,0.9996494,7.9121666,0.0001662377,-0.78957504,5.604434e-05,-1.8768498,0.00012838077,-1.0479931
44000,3600,1400,3810.43,974.04,1.2,5.69,475.1028378151408,4.49,scenario_000,105.81,6.0,0,Normal,E000910,3705.22,1187.02,OUT,Outside Zone,Normal Area,,0,,0,0.9994721,0.9994721,7.8453674,0.00031558375,-0.2151913,3.2466738e-05,-2.4893994,0.00017995934,-0.77688456
44000,3600,1400,4091.11,1286.06,1.2,12.69,504.1540991601676,11.49,scenario_000,43.88,19.0,0,Normal,E000911,3845.56,1343.03,OUT,Outside Zone,Normal Area,,0,,0,0.9936566,0.9936566,7.187612,0.006025958,2.082297,3.2734704e-05,-3.133099,0.0002847195,-0.97003
44000,3600,1400,3991.13,1354.31,1.2,14.14,393.7896049923107,12.94,scenario_000,30.43,19.0,0,Normal,E000912,3795.57,1377.15,OUT,Outside Zone,Normal Area,,0,,0,0.9836255,0.9836255,6.8808937,0.015997069,2.762054,4.019599e-05,-3.2243397,0.00033728793,-1.0971699
44000,3600,1400,3809.41,1388.38,1.2,23.72,209.7321446512192,22.52,scenario_000,9.31,38.0,1,Caution Approach,E000913,3704.7,1394.19,OUT,Outside Zone,Normal Area,,0,,1,0.9853823,0.00037901968,-3.003365,0.9853823,4.859832,0.013896389,0.598431,0.0003421499,-3.105704
44000,3600,1400,3626.15,1430.77,1.2,4.53,40.38087913852302,3.33,scenario_000,12.13,13.0,0,Normal,E000914,3613.07,1415.38,OUT,Outside Zone,Normal Area,,0,,0,0.99757737,0.99757737,7.475157,0.0022305837,1.3720902,3.2540767e-05,-2.8554342,0.00015945618,-1.266159
44000,3600,1400,3662.76,1385.58,1.2,0.0,64.39529485917453,-1.2,scenario_000,9999.0,5.0,0,Normal,E000915,3631.38,1392.79,OUT,Outside Zone,Normal Area,,0,,0,0.9996253,0.9996253,7.817907,0.0001041327,-1.3515629,5.9148784e-05,-1.9171727,0.00021134819,-0.6437217
44000,3600,1400,3656.69,1408.89,1.2,1.04,57.3828214712383,-0.1599999999999999,scenario_000,9999.0,10.0,0,Normal,E000916,3628.35,1404.45,OUT,Outside Zone,Normal Area,,0,,0,0.99963915,0.99963915,7.8956814,0.00015379669,-0.88383704,5.21291e-05,-1.9657451,0.00015486301,-0.87692726
44000,3600,1400,3813.12,967.84,1.2,2.83,481.8530896445512,1.63,scenario_000,295.62,3.0,0,Normal,E000917,3706.56,1183.92,OUT,Outside Zone,Normal Area,,0,,0,0.9994997,0.9994997,7.8171673,0.00025264645,-0.46585158,3.481376e-05,-2.4478307,0.00021286268,-0.63719565
44000,3600,1400,4036.65,1344.99,1.2,8.0,440.1014912494618,6.8,scenario_000,64.72,11.0,0,Normal,E000918,3818.32,1372.49,OUT,Outside Zone,Normal Area,,0,,0,0.9993724,0.9993724,7.8219905,0.00041274345,0.029933698,3.1757423e-05,-2.5347655,0.00018295155,-0.78367114
44000,3600,1400,3723.23,1297.15,1.2,24.3,160.51091987774535,23.1,scenario_000,6.95,45.0,2,Warning Approach,E000919,3661.61,1348.58,OUT,Outside Zone,Normal Area,,0,,2,0.9555672,0.00044108368,-4.7141743,0.04092133,-0.1840021,0.9555672,2.9666514,0.0030704427,-2.773832
44000,3600,1400,3641.18,1411.75,1.2,0.0,42.82353208225574,-1.2,scenario_000,9999.0,10.0,0,Normal,E000920,3620.59,1405.88,OUT,Outside Zone,Normal Area,,0,,0,0.99961495,0.99961495,7.817814,0.00017044693,-0.8588873,5.7536727e-05,-1.9448882,0.00015700089,-0.94105995
44000,3600,1400,3658.35,1420.38,1.2,0.0,61.8066897673706,-1.2,scenario_000,9999.0,5.0,0,Normal,E000921,3629.18,1410.19,OUT,Outside Zone,Normal Area,,0,,0,0.9996213,0.9996213,7.8010726,0.00010577666,-1.3527294,6.331247e-05,-1.8659772,0.00020957785,-0.6689638
44000,3600,1400,3649.78,1382.77,1.2,0.03,52.67752177162495,-1.17,scenario_000,9999.0,10.0,0,Normal,E000922,3624.89,1391.38,OUT,Outside Zone,Normal Area,,0,,0,0.99963427,0.99963427,7.876321,0.00013972637,-0.9991383,5.4222895e-05,-1.9457206,0.00017167488,-0.7932211
44000,3600,1400,3440.8,1646.55,1.2,12.3,293.4817583769048,11.1,scenario_000,26.44,19.0,0,Normal,E000923,3520.4,1523.28,OUT,Outside Zone,Normal Area,,0,,0,0.984875,0.984875,6.6632543,0.014724795,2.460272,8.9630106e-05,-2.641324,0.00031064692,-1.3983586
44000,3600,1400,3732.22,1404.24,1.2,16.05,132.287966194964,14.85,scenario_000,8.91,29.0,1,Caution Approach,E000924,3666.11,1402.12,OUT,Outside Zone,Normal Area,,0,,1,0.9978517,0.001884084,0.4648957,0.9978517,6.7370586,0.00012375394,-2.2580063,0.00014050654,-2.131047
